### DATA:
#
# 63
#      Q             I(Q)           Error     
1.06174503E-01  5.07924408E-03  8.41869883E-05
1.12200298E-01  4.58576128E-03  8.10691119E-05
1.18226093E-01  4.15551320E-03  7.67899496E-05
1.24251888E-01  3.81465241E-03  7.42840632E-05
1.30880262E-01  3.40220705E-03  6.58015564E-05
1.38111216E-01  3.12381523E-03  6.38149814E-05
1.45944749E-01  2.82534638E-03  5.73694296E-05
1.53778282E-01  2.61362220E-03  6.03260176E-05
1.62214395E-01  2.30019391E-03  5.08173971E-05
1.71253087E-01  2.09498650E-03  5.28009602E-05
1.80291779E-01  1.84050174E-03  4.81254297E-05
1.90535630E-01  1.63363864E-03  4.41388433E-05
2.01382060E-01  1.51602220E-03  4.29234546E-05
2.12228491E-01  1.39827695E-03  4.25196054E-05
2.23677501E-01  1.17631502E-03  3.92746428E-05
2.36331670E-01  1.06687945E-03  3.85142639E-05
2.49588418E-01  9.39681516E-04  3.93673362E-05
2.63447746E-01  8.68818598E-04  3.76548859E-05
2.78512233E-01  7.67307958E-04  3.80136172E-05
2.94179299E-01  7.53748245E-04  3.84725589E-05
3.10448945E-01  6.28263610E-04  3.75387872E-05


### HEADER:
#
#{
#    "analysis": {
#        "guinier": {
#            "I0": "0.021064792863949234",
#            "I0_autorg_err": -1,
#            "I0_err": 0.0001338369660688503,
#            "I0_est_err": 4.860256809602549e-05,
#            "I0_fit_err": 0.0001338369660688503,
#            "Rg": "23.246476418585672",
#            "Rg_autorg_err": -1,
#            "Rg_err": 0.24314784282653742,
#            "Rg_est_err": 0.13308560099931588,
#            "Rg_fit_err": 0.24314784282653742,
#            "nEnd": 32,
#            "nStart": 3,
#            "qEnd": "0.05496",
#            "qRg_max": "1.277515879034175",
#            "qRg_min": "0.25494286087149304",
#            "qStart": "0.01097",
#            "rsq": "0.9802866985234183"
#        }
#    },
#    "calibration_params": {
#        "Beam_Center_X": 1093.0,
#        "Beam_Center_Y": 2069.0,
#        "Detector Tilt": 0.0,
#        "Detector Tilt Plane Rotation": 0.0,
#        "Detector_X_Pixel_Size": 75.0,
#        "Detector_Y_Pixel_Size": 75.0,
#        "Integration Method": "nosplit_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 1781.0,
#        "Wavelength (A)": 1.0937797326179362
#    },
#    "config_file": "/nfs/chess/daq/2024-1/id7a/Pollack_02_02_24/SAXS_02_02_24.cfg",
#    "counters": {
#        "I1": "0",
#        "I2": "0",
#        "I3": "0",
#        "Seconds": "1"
#    },
#    "filename": "U600_MP.dat",
#    "history": {
#        "averaged_files": [
#            [
#                "R_R_S_rU30 250uM, 600mM Na",
#                {
#                    "log_binning": {
#                        "final_points": 72,
#                        "initial_file": [
#                            "R_S_rU30 250uM, 600mM Na",
#                            {
#                                "linear_binning": {
#                                    "final_points": 362,
#                                    "initial_file": [
#                                        "S_rU30 250uM, 600mM Na",
#                                        {
#                                            "subtraction": {
#                                                "initial_file": [
#                                                    "rU30 250uM, 600mM Na",
#                                                    {
#                                                        "averaged_files": [
#                                                            [
#                                                                "A_RNAPR30_MPsucrose_3_data_000001_00001",
#                                                                {
#                                                                    "averaged_files": [
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000001_00001.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000002_00002.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000003_00003.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000004_00004.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000005_00005.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000006_00006.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000007_00007.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000008_00008.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000009_00009.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000010_00010.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000011_00011.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000012_00012.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000013_00013.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000014_00014.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000015_00015.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000016_00016.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000017_00017.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000018_00018.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000019_00019.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000020_00020.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000021_00021.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000022_00022.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000023_00023.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000024_00024.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000025_00025.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000026_00026.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000027_00027.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000028_00028.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000029_00029.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_3_data_000030_00030.h5"
#                                                                        ]
#                                                                    ]
#                                                                }
#                                                            ],
#                                                            [
#                                                                "A_RNAPR30_MPsucrose_4_data_000001_00001",
#                                                                {
#                                                                    "averaged_files": [
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000001_00001.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000002_00002.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000003_00003.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000004_00004.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000005_00005.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000006_00006.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000007_00007.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000008_00008.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000009_00009.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000010_00010.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000011_00011.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000012_00012.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000013_00013.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000014_00014.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000015_00015.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000016_00016.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000017_00017.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000018_00018.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000019_00019.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000020_00020.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000021_00021.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000022_00022.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000023_00023.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000024_00024.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000025_00025.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000026_00026.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000027_00027.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000028_00028.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000029_00029.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000030_00030.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000031_00031.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000032_00032.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000033_00033.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000034_00034.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000035_00035.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000036_00036.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000037_00037.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000038_00038.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000039_00039.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000040_00040.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000041_00041.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000042_00042.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000043_00043.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000044_00044.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000045_00045.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000046_00046.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000047_00047.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000048_00048.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000049_00049.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000050_00050.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000051_00051.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000052_00052.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000053_00053.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000054_00054.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000055_00055.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000056_00056.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000057_00057.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000058_00058.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000059_00059.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000060_00060.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000061_00061.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000062_00062.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000063_00063.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000064_00064.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000065_00065.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000066_00066.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000067_00067.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000068_00068.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000069_00069.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_4_data_000070_00070.h5"
#                                                                        ]
#                                                                    ]
#                                                                }
#                                                            ]
#                                                        ]
#                                                    }
#                                                ],
#                                                "subtracted_file": [
#                                                    "A_buffer 600mM Na | allAveragedWell",
#                                                    {
#                                                        "averaged_files": [
#                                                            [
#                                                                "buffer 600mM Na",
#                                                                {
#                                                                    "averaged_files": [
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000001_00001.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000002_00002.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000004_00004.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000005_00005.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000006_00006.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000007_00007.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000008_00008.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000009_00009.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000010_00010.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000011_00011.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000012_00012.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000013_00013.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000014_00014.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000015_00015.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000016_00016.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000017_00017.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000018_00018.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000019_00019.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000020_00020.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000021_00021.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000022_00022.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000023_00023.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000024_00024.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000025_00025.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000026_00026.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000027_00027.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000028_00028.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000029_00029.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000030_00030.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000031_00031.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000032_00032.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000033_00033.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000034_00034.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000035_00035.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000036_00036.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000037_00037.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000038_00038.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000039_00039.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000040_00040.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000041_00041.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000042_00042.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000043_00043.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000044_00044.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000045_00045.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000046_00046.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000047_00047.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000048_00048.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000049_00049.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_5_data_000050_00050.h5"
#                                                                        ]
#                                                                    ]
#                                                                }
#                                                            ],
#                                                            [
#                                                                "buffer 600mM Na",
#                                                                {
#                                                                    "averaged_files": [
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000001_00001.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000002_00002.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000003_00003.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000004_00004.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000005_00005.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000006_00006.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000007_00007.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000008_00008.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000009_00009.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000010_00010.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000012_00012.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000013_00013.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000014_00014.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000015_00015.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000016_00016.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000017_00017.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000018_00018.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000019_00019.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000020_00020.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000021_00021.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000022_00022.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000023_00023.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000024_00024.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000025_00025.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000026_00026.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000027_00027.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000028_00028.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000029_00029.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000030_00030.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000031_00031.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000032_00032.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000033_00033.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000034_00034.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000035_00035.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000036_00036.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000037_00037.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000038_00038.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000039_00039.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000040_00040.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000041_00041.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000042_00042.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000043_00043.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000044_00044.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000045_00045.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000046_00046.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000047_00047.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000048_00048.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000049_00049.h5"
#                                                                        ],
#                                                                        [
#                                                                            "RNAPR30_MPsucrose_7_data_000050_00050.h5"
#                                                                        ]
#                                                                    ]
#                                                                }
#                                                            ],
#                                                            [
#                                                                "buffer 600mM Na | more frames",
#                                                                {
#                                                                    "averaged_files": [
#                                                                        [
#                                                                            "A_RNAPR30_MPsucrose_5_data_000001_00001",
#                                                                            {
#                                                                                "averaged_files": [
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000001_00001.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000002_00002.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000004_00004.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000005_00005.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000006_00006.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000007_00007.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000008_00008.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000009_00009.h5"
#                                                                                    ],
#                                                                                    [
#                                                                                        "RNAPR30_MPsucrose_5_data_000010_00010.h5"
