### DATA:
#
# 362
#      Q             I(Q)           Error     
5.31475096E-02  1.34122342E-02  4.28145379E-04
5.43526686E-02  1.32463023E-02  4.23596287E-04
5.55578275E-02  1.29323110E-02  4.20643389E-04
5.67629865E-02  1.28183305E-02  4.17764345E-04
5.79681454E-02  1.26195163E-02  4.13256651E-04
5.91733044E-02  1.27837867E-02  4.10013739E-04
6.03784633E-02  1.22100510E-02  4.07259213E-04
6.15836223E-02  1.21095687E-02  4.04092250E-04
6.27887812E-02  1.18528485E-02  3.99704836E-04
6.39939402E-02  1.17856517E-02  3.97073990E-04
6.51990991E-02  1.14516281E-02  3.94417252E-04
6.64042581E-02  1.12112872E-02  3.92155163E-04
6.76094170E-02  1.09535620E-02  3.88133712E-04
6.88145760E-02  1.10253602E-02  3.85227962E-04
7.00197349E-02  1.08175829E-02  3.82868364E-04
7.12248939E-02  1.06920660E-02  3.80480592E-04
7.24300528E-02  1.04501829E-02  3.77769745E-04
7.36352118E-02  1.05306424E-02  3.74933728E-04
7.48403707E-02  1.02161050E-02  3.71793844E-04
7.60455297E-02  1.01446882E-02  3.70987575E-04
7.72506886E-02  9.98688191E-03  3.66441999E-04
7.84558476E-02  9.81390923E-03  3.64262681E-04
7.96610065E-02  9.94743928E-03  3.62664741E-04
8.08661655E-02  9.43666697E-03  3.60170472E-04
8.20713244E-02  9.41913500E-03  3.58988112E-04
8.32764834E-02  9.23766866E-03  3.55207152E-04
8.44816423E-02  9.32577923E-03  3.53731308E-04
8.56868013E-02  9.15030390E-03  3.51335783E-04
8.68919602E-02  8.99707898E-03  3.49559588E-04
8.80971192E-02  8.99811387E-03  3.47313588E-04
8.93022781E-02  9.04193372E-03  3.45152034E-04
9.05074371E-02  8.63756016E-03  3.43363988E-04
9.17125960E-02  8.34952146E-03  3.41662578E-04
9.29177550E-02  8.39069486E-03  3.38837295E-04
9.41229139E-02  8.15772712E-03  3.37283174E-04
9.53280729E-02  8.21398050E-03  3.35796154E-04
9.65332318E-02  7.76480362E-03  3.33724101E-04
9.77383908E-02  8.00937787E-03  3.32362042E-04
9.89435497E-02  7.67215639E-03  3.29763885E-04
1.00148709E-01  7.78918564E-03  3.29017267E-04
1.01353868E-01  7.37200081E-03  3.37273581E-04
1.02559027E-01  7.10930526E-03  3.42328241E-04
1.03764186E-01  7.18726367E-03  3.46810184E-04
1.04969344E-01  7.09439069E-03  3.49178608E-04
1.06174503E-01  6.78893700E-03  3.52487061E-04
1.07379662E-01  6.43289909E-03  3.54520930E-04
1.08584821E-01  6.35875240E-03  3.56764975E-04
1.09789980E-01  6.50487542E-03  3.53093329E-04
1.10995139E-01  6.09339327E-03  3.42717720E-04
1.12200298E-01  6.34330139E-03  3.36864544E-04
1.13405457E-01  6.29547611E-03  3.32845538E-04
1.14610616E-01  5.96424341E-03  3.29254777E-04
1.15815775E-01  5.69252633E-03  3.26051214E-04
1.17020934E-01  5.88845387E-03  3.23751825E-04
1.18226093E-01  5.38599454E-03  3.20948707E-04
1.19431252E-01  5.70147298E-03  3.18332319E-04
1.20636411E-01  5.37725724E-03  3.16629419E-04
1.21841570E-01  5.27707227E-03  3.14911990E-04
1.23046729E-01  5.20889685E-03  3.12597933E-04
1.24251888E-01  5.05754910E-03  3.10510234E-04
1.25457047E-01  5.02704829E-03  3.08969244E-04
1.26662206E-01  4.91747372E-03  3.07044503E-04
1.27867364E-01  4.78940010E-03  3.05334129E-04
1.29072523E-01  4.66343313E-03  3.03388876E-04
1.30277682E-01  4.25080284E-03  3.02588008E-04
1.31482841E-01  4.56145518E-03  3.01125902E-04
1.32688000E-01  4.40571979E-03  3.00213392E-04
1.33893159E-01  4.19377498E-03  2.98243947E-04
1.35098318E-01  3.96914817E-03  2.96091940E-04
1.36303477E-01  4.07318324E-03  2.95004155E-04
1.37508636E-01  4.33166102E-03  2.94109783E-04
1.38713795E-01  3.98094393E-03  2.91852164E-04
1.39918954E-01  4.02046554E-03  2.90973112E-04
1.41124113E-01  3.87348905E-03  2.89813895E-04
1.42329272E-01  3.81531119E-03  2.88477936E-04
1.43534431E-01  3.72334234E-03  2.86684069E-04
1.44739590E-01  3.70786898E-03  2.85646948E-04
1.45944749E-01  3.71573120E-03  2.84882891E-04
1.47149908E-01  3.85474823E-03  2.83724419E-04
1.48355067E-01  3.53233404E-03  2.81867315E-04
1.49560226E-01  3.50777842E-03  2.81335693E-04
1.50765385E-01  3.60833295E-03  2.79981922E-04
1.51970543E-01  3.25971618E-03  2.79082824E-04
1.53175702E-01  3.65700386E-03  2.77497130E-04
1.54380861E-01  3.14397588E-03  2.76675331E-04
1.55586020E-01  3.12796459E-03  2.75432947E-04
1.56791179E-01  3.40241864E-03  2.75022909E-04
1.57996338E-01  2.82628275E-03  2.73528346E-04
1.59201497E-01  3.09945419E-03  2.72047101E-04
1.60406656E-01  3.01454030E-03  2.71161785E-04
1.61611815E-01  2.90335454E-03  2.70604016E-04
1.62816974E-01  3.00544351E-03  2.69561098E-04
1.64022133E-01  2.84327790E-03  2.68072216E-04
1.65227292E-01  2.93318965E-03  2.67647090E-04
1.66432451E-01  2.79256962E-03  2.66635465E-04
1.67637610E-01  2.67480761E-03  2.65457807E-04
1.68842769E-01  2.75860541E-03  2.64645484E-04
1.70047928E-01  2.70514227E-03  2.63502914E-04
1.71253087E-01  2.69850008E-03  2.62550893E-04
1.72458246E-01  2.35080905E-03  2.61519058E-04
1.73663405E-01  2.82451212E-03  2.61165760E-04
1.74868563E-01  2.64172368E-03  2.59851245E-04
1.76073722E-01  2.52269655E-03  2.59021553E-04
1.77278881E-01  2.53915004E-03  2.58088484E-04
1.78484040E-01  2.51465365E-03  2.57171551E-04
1.79689199E-01  2.35998705E-03  2.56611174E-04
1.80894358E-01  2.71612592E-03  2.55747768E-04
1.82099517E-01  2.38207653E-03  2.55032396E-04
1.83304676E-01  2.22803466E-03  2.53931317E-04
1.84509835E-01  2.41041817E-03  2.53244140E-04
1.85714994E-01  2.42542773E-03  2.52502016E-04
1.86920153E-01  2.17052586E-03  2.52092769E-04
1.88125312E-01  2.19618343E-03  2.50979606E-04
1.89330471E-01  2.24817954E-03  2.50104209E-04
1.90535630E-01  2.02289000E-03  2.48989626E-04
1.91740789E-01  2.13674642E-03  2.48271297E-04
1.92945948E-01  2.10545175E-03  2.47721002E-04
1.94151107E-01  2.15765983E-03  2.46843812E-04
1.95356266E-01  2.22004801E-03  2.46116030E-04
1.96561425E-01  2.35158689E-03  2.45422218E-04
1.97766584E-01  2.26637609E-03  2.44918698E-04
1.98971742E-01  2.17215940E-03  2.43723462E-04
2.00176901E-01  1.97445787E-03  2.43154517E-04
2.01382060E-01  1.94850080E-03  2.42733047E-04
2.02587219E-01  1.93088502E-03  2.41605216E-04
2.03792378E-01  1.85929500E-03  2.41283188E-04
2.04997537E-01  1.90943517E-03  2.40711169E-04
2.06202696E-01  1.94172375E-03  2.40168162E-04
2.07407855E-01  1.80935636E-03  2.43228581E-04
2.08613014E-01  1.70478784E-03  2.42654001E-04
2.09818173E-01  1.93421692E-03  2.42100260E-04
2.11023332E-01  1.97522528E-03  2.41362746E-04
2.12228491E-01  1.85145028E-03  2.40658922E-04
2.13433650E-01  1.76034607E-03  2.39875889E-04
2.14638809E-01  1.63931772E-03  2.38931621E-04
2.15843968E-01  1.78488716E-03  2.38443911E-04
2.17049127E-01  1.76095143E-03  2.37575476E-04
2.18254286E-01  1.80529319E-03  2.37249723E-04
2.19459445E-01  1.72102638E-03  2.36472767E-04
2.20664604E-01  1.97703503E-03  2.36073509E-04
2.21869762E-01  1.71259604E-03  2.35100021E-04
2.23074921E-01  1.66109540E-03  2.34468607E-04
2.24280080E-01  1.46123022E-03  2.34072818E-04
2.25485239E-01  1.53693520E-03  2.33259401E-04
2.26690398E-01  1.70000680E-03  2.32955976E-04
2.27895557E-01  1.56121626E-03  2.31990707E-04
2.29100716E-01  1.70779675E-03  2.31367117E-04
2.30305875E-01  1.37651786E-03  2.30830046E-04
2.31511034E-01  1.62750445E-03  2.30297912E-04
2.32716193E-01  1.48951225E-03  2.29712552E-04
2.33921352E-01  1.45609006E-03  2.29560654E-04
2.35126511E-01  1.59992091E-03  2.32413621E-04
2.36331670E-01  1.57185942E-03  2.37352913E-04
2.37536829E-01  1.51140429E-03  2.45400704E-04
2.38741988E-01  1.67799294E-03  2.49254075E-04
2.39947147E-01  1.57718286E-03  2.52217427E-04
2.41152306E-01  1.50256529E-03  2.55307229E-04
2.42357465E-01  1.34964399E-03  2.57809204E-04
2.43562624E-01  1.38760842E-03  2.53912667E-04
2.44767783E-01  1.47473700E-03  2.49908096E-04
2.45972941E-01  1.28807798E-03  2.48327921E-04
2.47178100E-01  1.15790591E-03  2.47341581E-04
2.48383259E-01  1.52656622E-03  2.46647559E-04
2.49588418E-01  1.37622692E-03  2.45844014E-04
2.50793577E-01  1.28525496E-03  2.45321193E-04
2.51998736E-01  1.20474584E-03  2.44254502E-04
2.53203895E-01  1.33849680E-03  2.44056224E-04
2.54409054E-01  1.46375038E-03  2.43636174E-04
2.55614213E-01  1.04927458E-03  2.43643904E-04
2.56819372E-01  1.06896646E-03  2.42799404E-04
2.58024531E-01  1.35947317E-03  2.43007718E-04
2.59229690E-01  1.09338276E-03  2.42167129E-04
2.60434849E-01  1.37262717E-03  2.41953973E-04
2.61640008E-01  1.36462301E-03  2.41884729E-04
2.62845167E-01  1.16264634E-03  2.41210451E-04
2.64050326E-01  1.27800070E-03  2.42605107E-04
2.65255485E-01  1.14165209E-03  2.49090884E-04
2.66460644E-01  1.25178285E-03  2.51658331E-04
2.67665803E-01  1.07652210E-03  2.52740923E-04
2.68870962E-01  1.11941472E-03  2.54156510E-04
2.70076120E-01  1.45152994E-03  2.55067344E-04
2.71281279E-01  1.03676021E-03  2.55974452E-04
2.72486438E-01  1.11692138E-03  2.56967288E-04
2.73691597E-01  1.26954280E-03  2.57171458E-04
2.74896756E-01  1.11400969E-03  2.58062151E-04
2.76101915E-01  1.14611425E-03  2.58303806E-04
2.77307074E-01  1.21469870E-03  2.59035337E-04
2.78512233E-01  9.90014523E-04  2.60082143E-04
2.79717392E-01  1.02509409E-03  2.60275346E-04
2.80922551E-01  1.30890384E-03  2.60361400E-04
2.82127710E-01  9.44899768E-04  2.61433213E-04
2.83332869E-01  1.17775649E-03  2.60837004E-04
2.84538028E-01  9.86122712E-04  2.61110044E-04
2.85743187E-01  9.72860679E-04  2.60413764E-04
2.86948346E-01  1.04560144E-03  2.60621565E-04
2.88153505E-01  1.07163750E-03  2.60679633E-04
2.89358664E-01  1.08764805E-03  2.61335075E-04
2.90563823E-01  1.31200776E-03  2.61689676E-04
2.91768982E-01  1.14811547E-03  2.61950959E-04
2.92974140E-01  7.95945898E-04  2.62531545E-04
2.94179299E-01  1.11760832E-03  2.62375409E-04
2.95384458E-01  1.04855299E-03  2.62743165E-04
2.96589617E-01  9.52418149E-04  2.63160747E-04
2.97794776E-01  9.82503220E-04  2.63437466E-04
2.98999935E-01  1.01891011E-03  2.63721263E-04
3.00205094E-01  9.77172330E-04  2.64110416E-04
3.01410253E-01  9.49003547E-04  2.64343456E-04
3.02615412E-01  1.21535063E-03  2.64766510E-04
3.03820571E-01  8.21598992E-04  2.64790771E-04
3.05025730E-01  9.81858745E-04  2.64765345E-04
3.06230889E-01  7.08254427E-04  2.65332451E-04
3.07436048E-01  8.62175599E-04  2.65772291E-04
3.08641207E-01  1.04142390E-03  2.65744841E-04
3.09846366E-01  1.09313130E-03  2.66017718E-04
3.11051525E-01  9.07107815E-04  2.66420702E-04
3.12256684E-01  1.06898695E-03  2.66247708E-04
3.13461843E-01  8.95043835E-04  2.66668340E-04
3.14667002E-01  7.98316300E-04  2.67097540E-04
3.15872161E-01  8.85955617E-04  2.66785664E-04
3.17077319E-01  1.14832260E-03  2.67233676E-04
3.18282478E-01  1.06769763E-03  2.67486670E-04
3.19487637E-01  5.95030934E-04  2.67750723E-04
3.20692796E-01  7.36901164E-04  2.68019154E-04
3.21897955E-01  6.51396438E-04  2.67987419E-04
3.23103114E-01  7.82458112E-04  2.68170680E-04
3.24308273E-01  1.16570927E-03  2.68371799E-04
3.25513432E-01  7.48233497E-04  2.68662069E-04
3.26718591E-01  6.94439188E-04  2.68924073E-04
3.27923750E-01  6.67679310E-04  2.69236462E-04
3.29128909E-01  7.96971098E-04  2.68515269E-04
3.30334068E-01  7.45127723E-04  2.68354127E-04
3.31539227E-01  7.22060725E-04  2.68352451E-04
3.32744386E-01  6.94160536E-04  2.67253607E-04
3.33949545E-01  1.03244372E-03  2.67601223E-04
3.35154704E-01  7.96736032E-04  2.66560493E-04
3.36359863E-01  7.91182369E-04  2.66119721E-04
3.37565022E-01  9.46091115E-04  2.65731756E-04
3.38770181E-01  6.63217530E-04  2.65753316E-04
3.39975339E-01  8.39316472E-04  2.65624304E-04
3.41180498E-01  5.51690534E-04  2.65858578E-04
3.42385657E-01  7.11497664E-04  2.65827961E-04
3.43590816E-01  9.27818567E-04  2.66344054E-04
3.44795975E-01  6.76630810E-04  2.66193622E-04
3.46001134E-01  9.54683498E-04  2.66370713E-04
3.47206293E-01  6.15552440E-04  2.66529340E-04
3.48411452E-01  7.95674324E-04  2.66567874E-04
3.49616611E-01  6.29349053E-04  2.66794581E-04
3.50821770E-01  5.87743148E-04  2.67017866E-04
3.52026929E-01  6.91907108E-04  2.67138891E-04
3.53232088E-01  4.97091934E-04  2.67135003E-04
3.54437247E-01  7.66734779E-04  2.66140560E-04
3.55642406E-01  5.45855612E-04  2.65847147E-04
3.56847565E-01  6.39569014E-04  2.65769311E-04
3.58052724E-01  7.27549568E-04  2.65069609E-04
3.59257883E-01  7.96610489E-04  2.64786044E-04
3.60463042E-01  5.34037873E-04  2.65403022E-04
3.61668201E-01  5.82276285E-04  2.64522713E-04
3.62873360E-01  5.79476357E-04  2.65342067E-04
3.64078518E-01  5.67932799E-04  2.65161181E-04
3.65283677E-01  7.61972740E-04  2.65512778E-04
3.66488836E-01  7.71241263E-04  2.68029002E-04
3.67693995E-01  6.90626353E-04  2.79011740E-04
3.68899154E-01  6.04552776E-04  2.87184236E-04
3.70104313E-01  8.14011693E-04  2.93842377E-04
3.71309472E-01  5.76227158E-04  2.99491780E-04
3.72514631E-01  6.62594661E-04  3.04984162E-04
3.73719790E-01  5.62045351E-04  3.09915119E-04
3.74924949E-01  7.52794743E-04  3.14898184E-04
3.76130108E-01  8.19928944E-04  3.09707806E-04
3.77335267E-01  6.59013167E-04  2.99120182E-04
3.78540426E-01  7.69659132E-04  2.95376242E-04
3.79745585E-01  5.63446432E-04  2.92151771E-04
3.80950744E-01  5.07343560E-04  2.90224305E-04
3.82155903E-01  3.63035500E-04  2.88817938E-04
3.83361062E-01  6.35943934E-04  2.87637254E-04
3.84566221E-01  5.56767732E-04  2.86587956E-04
3.85771380E-01  5.91262057E-04  2.85781338E-04
3.86976538E-01  5.67758456E-04  2.85241916E-04
3.88181697E-01  3.06602195E-04  2.84437044E-04
3.89386856E-01  6.84861839E-04  2.84367008E-04
3.90592015E-01  6.66965544E-04  2.83841765E-04
3.91797174E-01  6.87055662E-04  2.83130025E-04
3.93002333E-01  5.75900823E-04  2.83054286E-04
3.94207492E-01  4.90043312E-04  2.82644364E-04
3.95412651E-01  4.69403341E-04  2.82329554E-04
3.96617810E-01  1.96101516E-04  2.82783853E-04
3.97822969E-01  5.58057800E-04  2.81765033E-04
3.99028128E-01  5.31626865E-04  2.81532737E-04
4.00233287E-01  7.02702999E-04  2.81467196E-04
4.01438446E-01  4.79317084E-04  2.81374669E-04
4.02643605E-01  5.91733307E-04  2.81522470E-04
4.03848764E-01  1.76344439E-04  2.81289383E-04
4.05053923E-01  4.59316745E-04  2.80652335E-04
4.06259082E-01  7.06192106E-04  2.80852523E-04
4.07464241E-01  7.28427246E-04  2.80984840E-04
4.08669400E-01  7.36264139E-04  2.80818809E-04
4.09874559E-01  5.94939291E-04  2.80292565E-04
4.11079717E-01  5.57185709E-04  2.80820718E-04
4.12284876E-01  2.88401544E-04  2.80447351E-04
4.13490035E-01  3.36150825E-04  2.80176173E-04
4.14695194E-01  4.63960320E-04  2.80502927E-04
4.15900353E-01  7.19236210E-04  2.80295592E-04
4.17105512E-01  4.31406498E-04  2.80137500E-04
4.18310671E-01  3.98069993E-04  2.80477782E-04
4.19515830E-01  4.59400564E-04  2.80133472E-04
4.20720989E-01  5.13092801E-04  2.80136801E-04
4.21926148E-01  6.38743490E-04  2.80094310E-04
4.23131307E-01  4.30505723E-04  2.79699010E-04
4.24336466E-01  7.52916560E-04  2.80155567E-04
4.25541625E-01  5.39054349E-04  2.80017522E-04
4.26746784E-01  4.67231125E-04  2.80280225E-04
4.27951943E-01  7.39185885E-04  2.79914029E-04
4.29157102E-01  6.45567477E-04  2.79820058E-04
4.30362261E-01  3.38423252E-04  2.80035427E-04
4.31567420E-01  4.07690555E-04  2.80104973E-04
4.32772579E-01  4.09610942E-04  2.80107581E-04
4.33977738E-01  6.24599308E-04  2.79583642E-04
4.35182896E-01  2.59038061E-04  2.79937754E-04
4.36388055E-01  4.20006737E-04  2.79799337E-04
4.37593214E-01  5.85143641E-04  2.78878678E-04
4.38798373E-01  5.56832552E-04  2.77581858E-04
4.40003532E-01  1.79604441E-04  2.77392985E-04
4.41208691E-01  6.24100491E-04  2.76374514E-04
4.42413850E-01  5.42577729E-04  2.75996001E-04


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 1093.0,
#        "Beam_Center_Y": 2069.0,
#        "Detector Tilt": 0.0,
#        "Detector Tilt Plane Rotation": 0.0,
#        "Detector_X_Pixel_Size": 75.0,
#        "Detector_Y_Pixel_Size": 75.0,
#        "Integration Method": "nosplit_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 1781.0,
#        "Wavelength (A)": 1.0937797326179362
#    },
#    "config_file": "/nfs/chess/daq/2024-1/id7a/Pollack_02_02_24/SAXS_02_02_24.cfg",
#    "counters": {
#        "I1": "0",
#        "I2": "0",
#        "I3": "0",
#        "Seconds": "1"
#    },
#    "filename": "R_rA30+PR30, 250uM, 600mM NaCl, 5min",
#    "history": {
#        "linear_binning": {
#            "final_points": 362,
#            "initial_file": [
#                "rA30+PR30, 250uM, 600mM NaCl, 5min",
#                {
#                    "subtraction": {
#                        "initial_file": [
#                            "A_RNAPR30_0sucrose3_3_data_000001_00001",
#                            {
#                                "averaged_files": [
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000001_00001.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000002_00002.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000003_00003.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000004_00004.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000005_00005.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000006_00006.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000007_00007.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000008_00008.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000009_00009.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000010_00010.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000011_00011.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000012_00012.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000013_00013.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000014_00014.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000015_00015.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000016_00016.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000017_00017.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000018_00018.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000019_00019.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000020_00020.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000021_00021.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000022_00022.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000024_00024.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000026_00026.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000027_00027.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000028_00028.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000029_00029.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_3_data_000030_00030.h5"
#                                    ]
#                                ]
#                            }
#                        ],
#                        "subtracted_file": [
#                            "A_A_RNAPR30_0sucrose3_1_data_000001_00001",
#                            {
#                                "averaged_files": [
#                                    [
#                                        "A_RNAPR30_0sucrose3_1_data_000001_00001",
#                                        {
#                                            "averaged_files": [
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000001_00001.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000002_00002.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000003_00003.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000004_00004.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000005_00005.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000006_00006.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000007_00007.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000008_00008.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000009_00009.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_1_data_000010_00010.h5"
#                                                ]
#                                            ]
#                                        }
#                                    ],
#                                    [
#                                        "A_RNAPR30_0sucrose3_2_data_000001_00001",
#                                        {
#                                            "averaged_files": [
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000001_00001.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000002_00002.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000003_00003.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000004_00004.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000005_00005.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000006_00006.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000007_00007.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000008_00008.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000009_00009.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000010_00010.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000011_00011.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000012_00012.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000013_00013.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000014_00014.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000015_00015.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000016_00016.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000017_00017.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000018_00018.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000019_00019.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000020_00020.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000021_00021.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000022_00022.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000023_00023.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000024_00024.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000025_00025.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000026_00026.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000027_00027.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000028_00028.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000029_00029.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000030_00030.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000031_00031.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000032_00032.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000033_00033.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000034_00034.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_0sucrose3_2_data_000035_00035.h5"
#                                                ],
#                                                [
