### DATA:
#
# 362
#      Q             I(Q)           Error     
1.49560226E-01  1.01899855E-02  2.84156110E-04
1.50765385E-01  1.01396598E-02  2.82749580E-04
1.51970543E-01  9.56349820E-03  2.81830458E-04
1.53175702E-01  9.90932435E-03  2.80119479E-04
1.54380861E-01  9.78346765E-03  2.79392116E-04
1.55586020E-01  9.46236923E-03  2.78027053E-04
1.56791179E-01  9.28363651E-03  2.77656689E-04
1.57996338E-01  9.13698226E-03  2.76202313E-04
1.59201497E-01  9.07966942E-03  2.74618249E-04
1.60406656E-01  9.00655985E-03  2.73587229E-04
1.61611815E-01  8.75124708E-03  2.73148250E-04
1.62816974E-01  8.82052332E-03  2.72064842E-04
1.64022133E-01  8.68470520E-03  2.70622293E-04
1.65227292E-01  8.15193653E-03  2.70063733E-04
1.66432451E-01  8.19365531E-03  2.69132014E-04
1.67637610E-01  8.39831829E-03  2.67859153E-04
1.68842769E-01  8.16870928E-03  2.67022266E-04
1.70047928E-01  8.01823214E-03  2.65877740E-04
1.71253087E-01  7.81959593E-03  2.64897943E-04
1.72458246E-01  7.82537162E-03  2.63858726E-04
1.73663405E-01  7.55144358E-03  2.63414881E-04
1.74868563E-01  7.44332522E-03  2.62040598E-04
1.76073722E-01  7.60801733E-03  2.61342339E-04
1.77278881E-01  7.33171701E-03  2.60320609E-04
1.78484040E-01  6.91926703E-03  2.59393035E-04
1.79689199E-01  7.04764128E-03  2.58815521E-04
1.80894358E-01  7.02369362E-03  2.57866876E-04
1.82099517E-01  7.24849254E-03  2.57164752E-04
1.83304676E-01  6.98995739E-03  2.56112078E-04
1.84509835E-01  6.77116811E-03  2.55388115E-04
1.85714994E-01  6.65595829E-03  2.54609599E-04
1.86920153E-01  6.31434917E-03  2.54162773E-04
1.88125312E-01  6.79593980E-03  2.53054546E-04
1.89330471E-01  6.18771873E-03  2.52130348E-04
1.90535630E-01  6.47520870E-03  2.51069339E-04
1.91740789E-01  6.36548102E-03  2.50402116E-04
1.92945948E-01  6.16756529E-03  2.49729282E-04
1.94151107E-01  6.21076189E-03  2.48808903E-04
1.95356266E-01  6.17691055E-03  2.48140004E-04
1.96561425E-01  5.85675500E-03  2.47453270E-04
1.97766584E-01  5.96182086E-03  2.46866257E-04
1.98971742E-01  6.07736707E-03  2.45677074E-04
2.00176901E-01  5.65351546E-03  2.45022285E-04
2.01382060E-01  5.86096682E-03  2.44740816E-04
2.02587219E-01  5.72885387E-03  2.43518990E-04
2.03792378E-01  5.63068502E-03  2.43224530E-04
2.04997537E-01  5.62482364E-03  2.42609833E-04
2.06202696E-01  5.39761670E-03  2.42133578E-04
2.07407855E-01  5.38170822E-03  2.45142006E-04
2.08613014E-01  5.38903400E-03  2.44590128E-04
2.09818173E-01  5.25974147E-03  2.43965187E-04
2.11023332E-01  5.14949001E-03  2.43227929E-04
2.12228491E-01  5.19681349E-03  2.42513791E-04
2.13433650E-01  4.80361544E-03  2.41696788E-04
2.14638809E-01  5.00971824E-03  2.40764860E-04
2.15843968E-01  5.12419827E-03  2.40273331E-04
2.17049127E-01  4.78300527E-03  2.39419611E-04
2.18254286E-01  5.01788370E-03  2.39074463E-04
2.19459445E-01  4.84413840E-03  2.38286168E-04
2.20664604E-01  4.74688597E-03  2.37854733E-04
2.21869762E-01  4.76926751E-03  2.36864947E-04
2.23074921E-01  4.80732471E-03  2.36196839E-04
2.24280080E-01  4.72273529E-03  2.35874299E-04
2.25485239E-01  4.47816439E-03  2.35028914E-04
2.26690398E-01  4.67698015E-03  2.34753895E-04
2.27895557E-01  4.46150377E-03  2.33755517E-04
2.29100716E-01  4.36116792E-03  2.33153603E-04
2.30305875E-01  4.30831797E-03  2.32613180E-04
2.31511034E-01  4.21098061E-03  2.32022116E-04
2.32716193E-01  4.13886793E-03  2.31367722E-04
2.33921352E-01  4.26038615E-03  2.31195148E-04
2.35126511E-01  4.09208424E-03  2.34090001E-04
2.36331670E-01  4.19944413E-03  2.39080214E-04
2.37536829E-01  4.17757593E-03  2.47259601E-04
2.38741988E-01  3.78926694E-03  2.51150364E-04
2.39947147E-01  4.09789383E-03  2.54030363E-04
2.41152306E-01  4.15107124E-03  2.57176161E-04
2.42357465E-01  4.06583063E-03  2.59634573E-04
2.43562624E-01  4.06736135E-03  2.55807722E-04
2.44767783E-01  3.83434035E-03  2.51665781E-04
2.45972941E-01  3.90101224E-03  2.50052894E-04
2.47178100E-01  3.81232724E-03  2.49059917E-04
2.48383259E-01  3.80815789E-03  2.48433859E-04
2.49588418E-01  3.71057168E-03  2.47659185E-04
2.50793577E-01  3.73207815E-03  2.47116759E-04
2.51998736E-01  3.73720713E-03  2.46032397E-04
2.53203895E-01  3.74713391E-03  2.45843153E-04
2.54409054E-01  3.41283493E-03  2.45401356E-04
2.55614213E-01  3.41132730E-03  2.45402684E-04
2.56819372E-01  3.45139541E-03  2.44553271E-04
2.58024531E-01  3.61676775E-03  2.44745170E-04
2.59229690E-01  3.71107012E-03  2.43858993E-04
2.60434849E-01  3.40870433E-03  2.43691658E-04
2.61640008E-01  3.49335335E-03  2.43561435E-04
2.62845167E-01  3.20911519E-03  2.42896122E-04
2.64050326E-01  3.25159542E-03  2.44274014E-04
2.65255485E-01  3.26628909E-03  2.50820909E-04
2.66460644E-01  3.31991315E-03  2.53444561E-04
2.67665803E-01  3.24437283E-03  2.54553836E-04
2.68870962E-01  3.16494629E-03  2.55938410E-04
2.70076120E-01  3.24397981E-03  2.56884820E-04
2.71281279E-01  3.23967598E-03  2.57745525E-04
2.72486438E-01  3.20112184E-03  2.58761877E-04
2.73691597E-01  3.00150365E-03  2.58948584E-04
2.74896756E-01  3.05982418E-03  2.59763747E-04
2.76101915E-01  3.11123915E-03  2.60140561E-04
2.77307074E-01  3.09079140E-03  2.60823546E-04
2.78512233E-01  3.12012509E-03  2.61885114E-04
2.79717392E-01  3.08054648E-03  2.62076920E-04
2.80922551E-01  2.96754502E-03  2.62157503E-04
2.82127710E-01  2.81065740E-03  2.63260887E-04
2.83332869E-01  3.02241519E-03  2.62651080E-04
2.84538028E-01  2.85910815E-03  2.62835273E-04
2.85743187E-01  2.96890661E-03  2.62226583E-04
2.86948346E-01  2.95048393E-03  2.62431381E-04
2.88153505E-01  2.76751034E-03  2.62403581E-04
2.89358664E-01  2.83898786E-03  2.63139373E-04
2.90563823E-01  2.90790722E-03  2.63522821E-04
2.91768982E-01  2.63625681E-03  2.63702427E-04
2.92974140E-01  2.83041261E-03  2.64270138E-04
2.94179299E-01  2.81544998E-03  2.64189532E-04
2.95384458E-01  2.61225738E-03  2.64501758E-04
2.96589617E-01  2.54323855E-03  2.64952099E-04
2.97794776E-01  2.71343961E-03  2.65321345E-04
2.98999935E-01  2.86406130E-03  2.65590218E-04
3.00205094E-01  2.66240723E-03  2.65885959E-04
3.01410253E-01  2.48231404E-03  2.66083516E-04
3.02615412E-01  2.65728422E-03  2.66484078E-04
3.03820571E-01  2.53237747E-03  2.66550435E-04
3.05025730E-01  2.63328627E-03  2.66530365E-04
3.06230889E-01  2.76351646E-03  2.67136679E-04
3.07436048E-01  2.65778378E-03  2.67521292E-04
3.08641207E-01  2.42351480E-03  2.67535611E-04
3.09846366E-01  2.29575820E-03  2.67764763E-04
3.11051525E-01  2.77894922E-03  2.68217991E-04
3.12256684E-01  2.58122161E-03  2.68027419E-04
3.13461843E-01  2.50557847E-03  2.68430472E-04
3.14667002E-01  2.32559517E-03  2.68927682E-04
3.15872161E-01  2.35689804E-03  2.68525281E-04
3.17077319E-01  2.51939744E-03  2.68975762E-04
3.18282478E-01  2.37882398E-03  2.69355043E-04
3.19487637E-01  2.45168619E-03  2.69515230E-04
3.20692796E-01  2.10626014E-03  2.69812020E-04
3.21897955E-01  2.35384703E-03  2.69756769E-04
3.23103114E-01  2.35008076E-03  2.69932090E-04
3.24308273E-01  2.17449367E-03  2.70200288E-04
3.25513432E-01  2.32085437E-03  2.70526437E-04
3.26718591E-01  2.20751576E-03  2.70622456E-04
3.27923750E-01  2.29607150E-03  2.71033845E-04
3.29128909E-01  2.37125866E-03  2.70300754E-04
3.30334068E-01  2.32218876E-03  2.70116189E-04
3.31539227E-01  2.03577802E-03  2.70115095E-04
3.32744386E-01  2.15473734E-03  2.69068033E-04
3.33949545E-01  1.77122243E-03  2.69326195E-04
3.35154704E-01  1.95564516E-03  2.68288027E-04
3.36359863E-01  2.16243677E-03  2.67869793E-04
3.37565022E-01  2.13268772E-03  2.67588650E-04
3.38770181E-01  1.90922432E-03  2.67454050E-04
3.39975339E-01  2.02677436E-03  2.67331139E-04
3.41180498E-01  2.20433176E-03  2.67570373E-04
3.42385657E-01  2.15321817E-03  2.67564319E-04
3.43590816E-01  2.02160627E-03  2.68081622E-04
3.44795975E-01  2.19376236E-03  2.67945137E-04
3.46001134E-01  2.07324326E-03  2.68078223E-04
3.47206293E-01  2.08136626E-03  2.68301368E-04
3.48411452E-01  1.91872492E-03  2.68402603E-04
3.49616611E-01  2.10111365E-03  2.68590357E-04
3.50821770E-01  1.95110738E-03  2.68776971E-04
3.52026929E-01  2.23032050E-03  2.68978300E-04
3.53232088E-01  1.99907459E-03  2.68804003E-04
3.54437247E-01  1.88840590E-03  2.67890329E-04
3.55642406E-01  1.95917822E-03  2.67573749E-04
3.56847565E-01  2.15837359E-03  2.67449254E-04
3.58052724E-01  2.02295855E-03  2.66821962E-04
3.59257883E-01  2.00045891E-03  2.66482378E-04
3.60463042E-01  1.89187676E-03  2.67148530E-04
3.61668201E-01  1.96565427E-03  2.66201515E-04
3.62873360E-01  1.85827911E-03  2.67075631E-04
3.64078518E-01  1.66151263E-03  2.66872090E-04
3.65283677E-01  2.04261802E-03  2.67301593E-04
3.66488836E-01  1.60867125E-03  2.69731111E-04
3.67693995E-01  1.90622956E-03  2.80875666E-04
3.68899154E-01  1.94660798E-03  2.89041153E-04
3.70104313E-01  1.72194988E-03  2.95777502E-04
3.71309472E-01  1.80362426E-03  3.01436870E-04
3.72514631E-01  1.66490339E-03  3.06810415E-04
3.73719790E-01  2.04744749E-03  3.11998068E-04
3.74924949E-01  1.99150555E-03  3.17015592E-04
3.76130108E-01  1.42543167E-03  3.11693596E-04
3.77335267E-01  1.74809955E-03  3.01020779E-04
3.78540426E-01  1.84919201E-03  2.97231460E-04
3.79745585E-01  1.80469453E-03  2.94072600E-04
3.80950744E-01  1.91532075E-03  2.92132748E-04
3.82155903E-01  1.76216699E-03  2.90756510E-04
3.83361062E-01  1.43185407E-03  2.89569469E-04
3.84566221E-01  1.77503414E-03  2.88465852E-04
3.85771380E-01  1.75840817E-03  2.87557300E-04
3.86976538E-01  1.51564591E-03  2.87075085E-04
3.88181697E-01  1.94980353E-03  2.86263018E-04
3.89386856E-01  1.76327080E-03  2.86184181E-04
3.90592015E-01  1.59322843E-03  2.85597215E-04
3.91797174E-01  1.69830397E-03  2.84936884E-04
3.93002333E-01  1.72744282E-03  2.84809340E-04
3.94207492E-01  1.85103826E-03  2.84519745E-04
3.95412651E-01  1.47412792E-03  2.84120976E-04
3.96617810E-01  1.85629241E-03  2.84601701E-04
3.97822969E-01  1.55542009E-03  2.83643068E-04
3.99028128E-01  1.72050819E-03  2.83388491E-04
4.00233287E-01  1.40748285E-03  2.83252099E-04
4.01438446E-01  1.61531605E-03  2.83196289E-04
4.02643605E-01  1.31493881E-03  2.83333310E-04
4.03848764E-01  1.41330250E-03  2.83023226E-04
4.05053923E-01  1.50308125E-03  2.82492861E-04
4.06259082E-01  1.37374066E-03  2.82518682E-04
4.07464241E-01  1.55217797E-03  2.82775960E-04
4.08669400E-01  1.50583088E-03  2.82602594E-04
4.09874559E-01  1.54279098E-03  2.82150530E-04
4.11079717E-01  1.54394209E-03  2.82648578E-04
4.12284876E-01  1.45218596E-03  2.82232813E-04
4.13490035E-01  1.39989108E-03  2.81996420E-04
4.14695194E-01  1.65805034E-03  2.82233302E-04
4.15900353E-01  1.52609386E-03  2.82071880E-04
4.17105512E-01  1.63523555E-03  2.81907385E-04
4.18310671E-01  1.73134990E-03  2.82260356E-04
4.19515830E-01  1.30225793E-03  2.81908154E-04
4.20720989E-01  1.44223496E-03  2.82082008E-04
4.21926148E-01  1.52152963E-03  2.81790225E-04
4.23131307E-01  1.49939992E-03  2.81455601E-04
4.24336466E-01  1.36175305E-03  2.82016257E-04
4.25541625E-01  1.43850856E-03  2.81828619E-04
4.26746784E-01  1.40468627E-03  2.82070809E-04
4.27951943E-01  1.26312152E-03  2.81693041E-04
4.29157102E-01  1.48978159E-03  2.81643751E-04
4.30362261E-01  1.36236921E-03  2.81860144E-04
4.31567420E-01  1.35068260E-03  2.81869923E-04
4.32772579E-01  1.30304806E-03  2.81998585E-04
4.33977738E-01  1.27150416E-03  2.81344750E-04
4.35182896E-01  1.33307353E-03  2.81726150E-04
4.36388055E-01  1.27331130E-03  2.81558814E-04
4.37593214E-01  1.43011138E-03  2.80644745E-04
4.38798373E-01  1.34494826E-03  2.79416656E-04
4.40003532E-01  1.06519684E-03  2.79156584E-04
4.41208691E-01  1.46365352E-03  2.78156088E-04
4.42413850E-01  1.38329826E-03  2.77736667E-04


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 1093.0,
#        "Beam_Center_Y": 2069.0,
#        "Detector Tilt": 0.0,
#        "Detector Tilt Plane Rotation": 0.0,
#        "Detector_X_Pixel_Size": 75.0,
#        "Detector_Y_Pixel_Size": 75.0,
#        "Integration Method": "nosplit_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 1781.0,
#        "Wavelength (A)": 1.0937797326179362
#    },
#    "config_file": "/nfs/chess/daq/2024-1/id7a/Pollack_02_02_24/SAXS_02_02_24.cfg",
#    "counters": {
#        "I1": "0",
#        "I2": "0",
#        "I3": "0",
#        "Seconds": "1"
#    },
#    "filename": "R_rC30+PR30, 250uM, 600mM NaCl, 5min",
#    "history": {
#        "linear_binning": {
#            "final_points": 362,
#            "initial_file": [
#                "rC30+PR30, 250uM, 600mM NaCl, 5min",
#                {
#                    "subtraction": {
#                        "initial_file": [
#                            "A_RNAPR30_0sucrose3_8_data_000001_00001",
#                            {
#                                "averaged_files": [
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000001_00001.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000003_00003.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000004_00004.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000005_00005.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000006_00006.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000007_00007.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000008_00008.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000009_00009.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000010_00010.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000011_00011.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000012_00012.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000013_00013.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000014_00014.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000015_00015.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000016_00016.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000017_00017.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000018_00018.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000019_00019.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000020_00020.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000021_00021.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000022_00022.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000023_00023.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000024_00024.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000025_00025.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000026_00026.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000027_00027.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000028_00028.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000029_00029.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_8_data_000030_00030.h5"
#                                    ]
#                                ]
#                            }
#                        ],
#                        "subtracted_file": [
#                            "A_RNAPR30_0sucrose3_7_data_000001_00001",
#                            {
#                                "averaged_files": [
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000001_00001.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000002_00002.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000003_00003.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000004_00004.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000005_00005.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000006_00006.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000007_00007.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000008_00008.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000009_00009.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000010_00010.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000011_00011.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000012_00012.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000013_00013.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000014_00014.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000015_00015.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000016_00016.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000017_00017.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000018_00018.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000019_00019.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000020_00020.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000021_00021.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000022_00022.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000023_00023.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000024_00024.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000025_00025.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000026_00026.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000027_00027.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000028_00028.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000029_00029.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose3_7_data_000030_00030.h5"
#                                    ]
#                                ]
#                            }
#                        ]
#                    }
#                }
#            ],
#            "initial_points": 1811
#        }
#    },
#    "normalizations": {
#        "Absolute_scale": {
#            "Absolute_scale_factor": 0.014636799358749463,
#            "Method": "Water"
#        },
#        "Counter_norms": [
#            [
#                "/",
#                "diode/150000"
#            ]
#        ],
#        "Polarization": {
#            "Used": false
#        },
#        "Solid_Angle_Correction": "On"
#    },
#    "raw_version": "2.2.1",
#    "unit": ""
#}

