### DATA:
#
# 63
#      Q             I(Q)           Error     
#    "config_file": "/nfs/chess/daq/2024-1/id7a/Pollack_02_02_24/SAXS_02_02_24.cfg",
#    "counters": {
#        "I1": "0",
#        "I2": "0",
#        "I3": "0",
#        "Seconds": "1"
#    },
#    "filename": "A600_MP.dat",
#    "history": {
#        "log_binning": {
#            "final_points": 72,
#            "initial_file": [
#                "R_S_rA30 250uM, 600mM Na",
#                {
#                    "linear_binning": {
#                        "final_points": 362,
#                        "initial_file": [
#                            "S_rA30 250uM, 600mM Na",
#                            {
#                                "subtraction": {
#                                    "initial_file": [
#                                        "rA30 250uM, 600mM Na",
#                                        {
#                                            "averaged_files": [
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000001_00001.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000002_00002.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000003_00003.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000004_00004.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000005_00005.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000006_00006.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000007_00007.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000008_00008.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000009_00009.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000010_00010.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000011_00011.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000012_00012.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000013_00013.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000014_00014.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000015_00015.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000016_00016.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000017_00017.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000018_00018.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000019_00019.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000020_00020.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000021_00021.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000022_00022.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000023_00023.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000024_00024.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000025_00025.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000026_00026.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000027_00027.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000028_00028.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000029_00029.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000030_00030.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000031_00031.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000032_00032.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000033_00033.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000034_00034.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000035_00035.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000036_00036.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000037_00037.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000038_00038.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000039_00039.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000040_00040.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000041_00041.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000042_00042.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000043_00043.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000044_00044.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000045_00045.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000046_00046.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000047_00047.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000048_00048.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000049_00049.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000051_00051.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000052_00052.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000053_00053.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000054_00054.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000055_00055.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000056_00056.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000057_00057.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000058_00058.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000059_00059.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000060_00060.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000061_00061.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000062_00062.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000063_00063.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000064_00064.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000065_00065.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000066_00066.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000067_00067.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000068_00068.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000069_00069.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000070_00070.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000071_00071.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000072_00072.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000073_00073.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000074_00074.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000075_00075.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000076_00076.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000077_00077.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000078_00078.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000079_00079.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000080_00080.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000081_00081.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000082_00082.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000083_00083.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000084_00084.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000085_00085.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000086_00086.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000087_00087.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000088_00088.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000089_00089.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000090_00090.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000091_00091.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000092_00092.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000093_00093.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000094_00094.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000095_00095.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000096_00096.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000097_00097.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000098_00098.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000099_00099.h5"
#                                                ],
#                                                [
#                                                    "RNAPR30_MPsucrose_8_data_000100_00100.h5"
#                                                ]
#                                            ]
#                                        }
#                                    ],
#                                    "subtracted_file": [
#                                        "buffer 600mM Na | more frames",
#                                        {
#                                            "averaged_files": [
#                                                [
#                                                    "A_RNAPR30_MPsucrose_5_data_000001_00001",
#                                                    {
#                                                        "averaged_files": [
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000001_00001.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000002_00002.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000004_00004.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000005_00005.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000006_00006.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000007_00007.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000008_00008.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000009_00009.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000010_00010.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000011_00011.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000012_00012.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000013_00013.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000014_00014.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000015_00015.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000016_00016.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000017_00017.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000018_00018.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000019_00019.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000020_00020.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000021_00021.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000022_00022.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000023_00023.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000024_00024.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000025_00025.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000026_00026.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000027_00027.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000028_00028.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000029_00029.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000030_00030.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000031_00031.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000032_00032.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000033_00033.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000034_00034.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000035_00035.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000036_00036.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000037_00037.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000038_00038.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000039_00039.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000040_00040.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000041_00041.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000042_00042.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000043_00043.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000044_00044.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000045_00045.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000046_00046.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000047_00047.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000048_00048.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000049_00049.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_5_data_000050_00050.h5"
#                                                            ]
#                                                        ]
#                                                    }
#                                                ],
#                                                [
#                                                    "A_RNAPR30_MPsucrose_7_data_000001_00001",
#                                                    {
#                                                        "averaged_files": [
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000001_00001.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000002_00002.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000003_00003.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000004_00004.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000005_00005.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000006_00006.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000007_00007.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000008_00008.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000009_00009.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000010_00010.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000012_00012.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000013_00013.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000014_00014.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000015_00015.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000016_00016.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000017_00017.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000018_00018.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000019_00019.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000020_00020.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000021_00021.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000022_00022.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000023_00023.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000024_00024.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000025_00025.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000026_00026.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000027_00027.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000028_00028.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000029_00029.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000030_00030.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000031_00031.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000032_00032.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000033_00033.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000034_00034.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000035_00035.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000036_00036.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000037_00037.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000038_00038.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000039_00039.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000040_00040.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000041_00041.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000042_00042.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000043_00043.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000044_00044.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000045_00045.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000046_00046.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000047_00047.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000048_00048.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000049_00049.h5"
#                                                            ],
#                                                            [
#                                                                "RNAPR30_MPsucrose_7_data_000050_00050.h5"
#                                                            ]
#                                                        ]
#                                                    }
#                                                ]
#                                            ]
#                                        }
#                                    ]
#                                }
#                            }
#                        ],
#                        "initial_points": 1811
#                    }
#                }
#            ],
#            "initial_points": 362
#        }
#    },
#    "normalizations": {
#        "Absolute_scale": {
#            "Absolute_scale_factor": 0.014636799358749463,
#            "Method": "Water"
#        },
#        "Counter_norms": [
#            [
#                "/",
#                "diode/150000"
#            ]
#        ],
#        "Polarization": {
#            "Used": false
#        },
#        "Solid_Angle_Correction": "On"
#    },
#    "raw_version": "2.2.1",
#    "unit": ""
#}

