### DATA:
#
# 362
#      Q             I(Q)           Error     
8.80971192E-02  2.16127232E-02  1.31887652E-04
8.93022781E-02  2.10312322E-02  1.30994478E-04
9.05074371E-02  2.04770207E-02  1.30247767E-04
9.17125960E-02  2.01484293E-02  1.29496504E-04
9.29177550E-02  1.96475238E-02  1.28314784E-04
9.41229139E-02  1.90451503E-02  1.27695280E-04
9.53280729E-02  1.86312944E-02  1.27044960E-04
9.65332318E-02  1.79953545E-02  1.26193906E-04
9.77383908E-02  1.77332953E-02  1.25587650E-04
9.89435497E-02  1.74360961E-02  1.24528748E-04
1.00148709E-01  1.70836091E-02  1.24166335E-04
1.01353868E-01  1.66279972E-02  1.27237430E-04
1.02559027E-01  1.61696151E-02  1.29142276E-04
1.03764186E-01  1.56709448E-02  1.30745291E-04
1.04969344E-01  1.52981743E-02  1.31600641E-04
1.06174503E-01  1.50170624E-02  1.32757507E-04
1.07379662E-01  1.46965548E-02  1.33396836E-04
1.08584821E-01  1.43330246E-02  1.34298194E-04
1.09789980E-01  1.40149012E-02  1.32857310E-04
1.10995139E-01  1.39334470E-02  1.28838082E-04
1.12200298E-01  1.36054739E-02  1.26553909E-04
1.13405457E-01  1.33619770E-02  1.25080673E-04
1.14610616E-01  1.26996294E-02  1.23831641E-04
1.15815775E-01  1.27455398E-02  1.22503738E-04
1.17020934E-01  1.23386510E-02  1.21588062E-04
1.18226093E-01  1.22520871E-02  1.20495213E-04
1.19431252E-01  1.17709160E-02  1.19568326E-04
1.20636411E-01  1.17586121E-02  1.18817610E-04
1.21841570E-01  1.14718601E-02  1.18156557E-04
1.23046729E-01  1.11287102E-02  1.17387658E-04
1.24251888E-01  1.08737677E-02  1.16427988E-04
1.25457047E-01  1.05400480E-02  1.15832163E-04
1.26662206E-01  1.04790822E-02  1.15087535E-04
1.27867364E-01  1.02916777E-02  1.14419532E-04
1.29072523E-01  1.01187050E-02  1.13701669E-04
1.30277682E-01  9.85281765E-03  1.13361271E-04
1.31482841E-01  9.66637284E-03  1.12838554E-04
1.32688000E-01  9.50401574E-03  1.12353405E-04
1.33893159E-01  9.33928639E-03  1.11725368E-04
1.35098318E-01  8.95823315E-03  1.10882311E-04
1.36303477E-01  8.82370770E-03  1.10447791E-04
1.37508636E-01  8.74715894E-03  1.10051944E-04
1.38713795E-01  8.71333629E-03  1.09185709E-04
1.39918954E-01  8.47217813E-03  1.08772144E-04
1.41124113E-01  8.24919492E-03  1.08322932E-04
1.42329272E-01  8.25132579E-03  1.07855303E-04
1.43534431E-01  8.00233632E-03  1.07141491E-04
1.44739590E-01  7.90525079E-03  1.06768694E-04
1.45944749E-01  7.73451328E-03  1.06481172E-04
1.47149908E-01  7.59987906E-03  1.06033601E-04
1.48355067E-01  7.45998770E-03  1.05348567E-04
1.49560226E-01  7.34845027E-03  1.05137134E-04
1.50765385E-01  7.17428476E-03  1.04580144E-04
1.51970543E-01  7.07828403E-03  1.04327081E-04
1.53175702E-01  7.17548281E-03  1.03630021E-04
1.54380861E-01  6.95566237E-03  1.03327178E-04
1.55586020E-01  6.72133863E-03  1.02851947E-04
1.56791179E-01  6.73126876E-03  1.02707429E-04
1.57996338E-01  6.65828884E-03  1.02146773E-04
1.59201497E-01  6.52654544E-03  1.01618911E-04
1.60406656E-01  6.40793964E-03  1.01217639E-04
1.61611815E-01  6.12445287E-03  1.01051130E-04
1.62816974E-01  6.07319251E-03  1.00657612E-04
1.64022133E-01  6.13768138E-03  1.00076001E-04
1.65227292E-01  6.09652959E-03  9.98965115E-05
1.66432451E-01  5.87961935E-03  9.95376264E-05
1.67637610E-01  5.92689514E-03  9.89774708E-05
1.68842769E-01  5.82679920E-03  9.87496227E-05
1.70047928E-01  5.71140312E-03  9.83105507E-05
1.71253087E-01  5.67029007E-03  9.78926430E-05
1.72458246E-01  5.49076423E-03  9.74912487E-05
1.73663405E-01  5.41807562E-03  9.73484071E-05
1.74868563E-01  5.44669628E-03  9.68184380E-05
1.76073722E-01  5.42950705E-03  9.65624873E-05
1.77278881E-01  5.06666638E-03  9.62679565E-05
1.78484040E-01  5.29114418E-03  9.58654971E-05
1.79689199E-01  5.09598516E-03  9.56155185E-05
1.80894358E-01  5.03842868E-03  9.53258073E-05
1.82099517E-01  5.01400530E-03  9.50268528E-05
1.83304676E-01  4.82099168E-03  9.46791901E-05
1.84509835E-01  4.93427813E-03  9.43787512E-05
1.85714994E-01  4.75932509E-03  9.40638885E-05
1.86920153E-01  4.62124422E-03  9.39639809E-05
1.88125312E-01  4.67459559E-03  9.35257180E-05
1.89330471E-01  4.62764278E-03  9.31849994E-05
1.90535630E-01  4.60583605E-03  9.27880756E-05
1.91740789E-01  4.54012491E-03  9.25278931E-05
1.92945948E-01  4.57508489E-03  9.22636245E-05
1.94151107E-01  4.39385027E-03  9.19763523E-05
1.95356266E-01  4.38040346E-03  9.16730554E-05
1.96561425E-01  4.16607819E-03  9.14399978E-05
1.97766584E-01  4.26317528E-03  9.12171206E-05
1.98971742E-01  4.20570709E-03  9.07866342E-05
2.00176901E-01  4.17074710E-03  9.05562309E-05
2.01382060E-01  4.12836149E-03  9.04191460E-05
2.02587219E-01  4.06023562E-03  8.99517152E-05
2.03792378E-01  3.95380408E-03  8.98598460E-05
2.04997537E-01  3.92921716E-03  8.96488666E-05
2.06202696E-01  3.75487730E-03  8.94900644E-05
2.07407855E-01  3.83794494E-03  9.05901194E-05
2.08613014E-01  3.90391462E-03  9.03528475E-05
2.09818173E-01  3.71124148E-03  9.01395746E-05
2.11023332E-01  3.82582359E-03  8.98581988E-05
2.12228491E-01  3.64148095E-03  8.95716832E-05
2.13433650E-01  3.63131426E-03  8.93099757E-05
2.14638809E-01  3.73847224E-03  8.89292918E-05
2.15843968E-01  3.60771082E-03  8.87601229E-05
2.17049127E-01  3.56906652E-03  8.84446374E-05
2.18254286E-01  3.68632339E-03  8.83091590E-05
2.19459445E-01  3.51731852E-03  8.80225038E-05
2.20664604E-01  3.31599899E-03  8.79112165E-05
2.21869762E-01  3.37906703E-03  8.75025522E-05
2.23074921E-01  3.51004936E-03  8.72317702E-05
2.24280080E-01  3.23757529E-03  8.71390046E-05
2.25485239E-01  3.35936099E-03  8.68066621E-05
2.26690398E-01  3.19157504E-03  8.67387513E-05
2.27895557E-01  3.24727893E-03  8.63612338E-05
2.29100716E-01  3.14728729E-03  8.61557957E-05
2.30305875E-01  3.21498476E-03  8.59355554E-05
2.31511034E-01  3.16076539E-03  8.57067585E-05
2.32716193E-01  3.16635184E-03  8.54724203E-05
2.33921352E-01  3.07259485E-03  8.54267390E-05
2.35126511E-01  3.13350447E-03  8.64861300E-05
2.36331670E-01  3.08340341E-03  8.82782973E-05
2.37536829E-01  3.00724246E-03  9.13206779E-05
2.38741988E-01  3.02184820E-03  9.27474524E-05
2.39947147E-01  2.93262564E-03  9.38255107E-05
2.41152306E-01  2.91575938E-03  9.49832960E-05
2.42357465E-01  2.80021615E-03  9.58830584E-05
2.43562624E-01  2.88616680E-03  9.44691710E-05
2.44767783E-01  2.89523527E-03  9.29948292E-05
2.45972941E-01  3.03291567E-03  9.23586485E-05
2.47178100E-01  2.86675692E-03  9.20221966E-05
2.48383259E-01  2.67267078E-03  9.17920028E-05
2.49588418E-01  2.66709290E-03  9.14732518E-05
2.50793577E-01  2.71299928E-03  9.12738324E-05
2.51998736E-01  2.84918547E-03  9.08575254E-05
2.53203895E-01  2.75736973E-03  9.07995913E-05
2.54409054E-01  2.64457427E-03  9.06186411E-05
2.55614213E-01  2.67084725E-03  9.06288100E-05
2.56819372E-01  2.55702659E-03  9.03325214E-05
2.58024531E-01  2.55301446E-03  9.04059678E-05
2.59229690E-01  2.63342410E-03  9.00644693E-05
2.60434849E-01  2.58625187E-03  9.00045678E-05
2.61640008E-01  2.49557383E-03  8.99678795E-05
2.62845167E-01  2.39750370E-03  8.97129299E-05
2.64050326E-01  2.37749703E-03  9.02426546E-05
2.65255485E-01  2.47847326E-03  9.26375156E-05
2.66460644E-01  2.44746692E-03  9.35899152E-05
2.67665803E-01  2.33612992E-03  9.40271188E-05
2.68870962E-01  2.36613527E-03  9.45287233E-05
2.70076120E-01  2.46222205E-03  9.48365720E-05
2.71281279E-01  2.40945965E-03  9.52223490E-05
2.72486438E-01  2.37050131E-03  9.55643947E-05
2.73691597E-01  2.28719525E-03  9.56395699E-05
2.74896756E-01  2.27950513E-03  9.60004458E-05
2.76101915E-01  2.31000967E-03  9.60565638E-05
2.77307074E-01  2.29076371E-03  9.63362749E-05
2.78512233E-01  2.23757848E-03  9.67171276E-05
2.79717392E-01  2.13755146E-03  9.68023378E-05
2.80922551E-01  2.32101418E-03  9.68315930E-05
2.82127710E-01  2.24048644E-03  9.71738133E-05
2.83332869E-01  2.31678821E-03  9.69744404E-05
2.84538028E-01  2.15598829E-03  9.71069559E-05
2.85743187E-01  2.13657953E-03  9.67983215E-05
2.86948346E-01  2.13014074E-03  9.69167158E-05
2.88153505E-01  2.10404471E-03  9.69051558E-05
2.89358664E-01  2.10868083E-03  9.71313275E-05
2.90563823E-01  2.12683678E-03  9.72944254E-05
2.91768982E-01  2.09070928E-03  9.73884598E-05
2.92974140E-01  2.08949186E-03  9.75773612E-05
2.94179299E-01  1.99111402E-03  9.75428091E-05
2.95384458E-01  1.86871700E-03  9.77262622E-05
2.96589617E-01  1.89171359E-03  9.78440512E-05
2.97794776E-01  2.10434273E-03  9.79146804E-05
2.98999935E-01  1.91799439E-03  9.80811194E-05
3.00205094E-01  2.02289112E-03  9.81153804E-05
3.01410253E-01  1.91363432E-03  9.82477679E-05
3.02615412E-01  1.98540650E-03  9.83864884E-05
3.03820571E-01  1.90636702E-03  9.83834267E-05
3.05025730E-01  1.89342313E-03  9.83054051E-05
3.06230889E-01  1.87259093E-03  9.85186663E-05
3.07436048E-01  1.95517465E-03  9.86952102E-05
3.08641207E-01  1.75683796E-03  9.87585634E-05
3.09846366E-01  1.94204450E-03  9.88309854E-05
3.11051525E-01  1.88384131E-03  9.89534776E-05
3.12256684E-01  1.82039626E-03  9.89229418E-05
3.13461843E-01  1.89546794E-03  9.90361674E-05
3.14667002E-01  1.68253742E-03  9.92711168E-05
3.15872161E-01  1.90241933E-03  9.90860863E-05
3.17077319E-01  1.70287825E-03  9.92630958E-05
3.18282478E-01  1.75090507E-03  9.93984053E-05
3.19487637E-01  1.82370953E-03  9.94739356E-05
3.20692796E-01  1.62510723E-03  9.96010844E-05
3.21897955E-01  1.79997906E-03  9.95544950E-05
3.23103114E-01  1.68583803E-03  9.96319344E-05
3.24308273E-01  1.75134540E-03  9.96867777E-05
3.25513432E-01  1.74676739E-03  9.98346717E-05
3.26718591E-01  1.80879273E-03  9.98755451E-05
3.27923750E-01  1.62866153E-03  1.00053858E-04
3.29128909E-01  1.76539421E-03  9.97223891E-05
3.30334068E-01  1.63983554E-03  9.96799790E-05
3.31539227E-01  1.61054321E-03  9.96820745E-05
3.32744386E-01  1.59605071E-03  9.92964138E-05
3.33949545E-01  1.68961920E-03  9.93820257E-05
3.35154704E-01  1.74327418E-03  9.89940017E-05
3.36359863E-01  1.52439848E-03  9.88999847E-05
3.37565022E-01  1.60496011E-03  9.87207401E-05
3.38770181E-01  1.55473836E-03  9.86726838E-05
3.39975339E-01  1.42489970E-03  9.87277366E-05
3.41180498E-01  1.57344155E-03  9.87318926E-05
3.42385657E-01  1.55208781E-03  9.87487729E-05
3.43590816E-01  1.53562240E-03  9.89585649E-05
3.44795975E-01  1.47048607E-03  9.88916494E-05
3.46001134E-01  1.49693936E-03  9.89519758E-05
3.47206293E-01  1.58041865E-03  9.90091823E-05
3.48411452E-01  1.55462548E-03  9.90333268E-05
3.49616611E-01  1.55037567E-03  9.90651082E-05
3.50821770E-01  1.48764327E-03  9.91772744E-05
3.52026929E-01  1.33066550E-03  9.92829795E-05
3.53232088E-01  1.45597830E-03  9.92023968E-05
3.54437247E-01  1.62449591E-03  9.88538843E-05
3.55642406E-01  1.41383410E-03  9.87630687E-05
3.56847565E-01  1.50227360E-03  9.86958854E-05
3.58052724E-01  1.50316097E-03  9.84741608E-05
3.59257883E-01  1.35935433E-03  9.84196202E-05
3.60463042E-01  1.37413330E-03  9.86258034E-05
3.61668201E-01  1.49294585E-03  9.82590136E-05
3.62873360E-01  1.54363625E-03  9.85504244E-05
3.64078518E-01  1.42106712E-03  9.85168852E-05
3.65283677E-01  1.41463690E-03  9.86675848E-05
3.66488836E-01  1.39320455E-03  9.95138776E-05
3.67693995E-01  1.43091381E-03  1.03631173E-04
3.68899154E-01  1.41587108E-03  1.06664747E-04
3.70104313E-01  1.28759034E-03  1.09187409E-04
3.71309472E-01  1.31861903E-03  1.11205643E-04
3.72514631E-01  1.41856037E-03  1.13207777E-04
3.73719790E-01  1.34775937E-03  1.15098967E-04
3.74924949E-01  1.35245323E-03  1.16942765E-04
3.76130108E-01  1.18595287E-03  1.15011726E-04
3.77335267E-01  1.26427300E-03  1.11129810E-04
3.78540426E-01  1.22277886E-03  1.09705620E-04
3.79745585E-01  1.33179016E-03  1.08548300E-04
3.80950744E-01  1.38970390E-03  1.07811985E-04
3.82155903E-01  1.26639456E-03  1.07290456E-04
3.83361062E-01  1.17700584E-03  1.06897275E-04
3.84566221E-01  1.31243765E-03  1.06459658E-04
3.85771380E-01  1.24019571E-03  1.06151996E-04
3.86976538E-01  1.28223561E-03  1.05943577E-04
3.88181697E-01  1.35521740E-03  1.05669734E-04
3.89386856E-01  1.27708726E-03  1.05605822E-04
3.90592015E-01  1.19436346E-03  1.05415366E-04
3.91797174E-01  1.14262179E-03  1.05173781E-04
3.93002333E-01  1.29496232E-03  1.05126586E-04
3.94207492E-01  1.20158270E-03  1.05066702E-04
3.95412651E-01  1.29922666E-03  1.04846596E-04
3.96617810E-01  1.35039203E-03  1.05034874E-04
3.97822969E-01  1.07106566E-03  1.04698527E-04
3.99028128E-01  1.30390562E-03  1.04598724E-04
4.00233287E-01  1.24189667E-03  1.04575534E-04
4.01438446E-01  1.22382343E-03  1.04467140E-04
4.02643605E-01  1.17720403E-03  1.04563800E-04
4.03848764E-01  1.15489215E-03  1.04479725E-04
4.05053923E-01  1.20990649E-03  1.04225765E-04
4.06259082E-01  1.35469474E-03  1.04292249E-04
4.07464241E-01  1.06432922E-03  1.04369293E-04
4.08669400E-01  1.06841810E-03  1.04328990E-04
4.09874559E-01  1.11125261E-03  1.04134344E-04
4.11079717E-01  1.14651471E-03  1.04304461E-04
4.12284876E-01  1.13303922E-03  1.04170293E-04
4.13490035E-01  1.20607950E-03  1.04065309E-04
4.14695194E-01  1.08594708E-03  1.04206137E-04
4.15900353E-01  1.24048367E-03  1.04086741E-04
4.17105512E-01  1.07849464E-03  1.04077347E-04
4.18310671E-01  1.16184019E-03  1.04209664E-04
4.19515830E-01  1.02163441E-03  1.04047265E-04
4.20720989E-01  1.19948797E-03  1.04093680E-04
4.21926148E-01  1.12387277E-03  1.04038580E-04
4.23131307E-01  9.72968712E-04  1.03933422E-04
4.24336466E-01  1.10366233E-03  1.04083831E-04
4.25541625E-01  9.41294432E-04  1.04047533E-04
4.26746784E-01  1.08485781E-03  1.04123598E-04
4.27951943E-01  1.05437860E-03  1.03983562E-04
4.29157102E-01  1.02128275E-03  1.03979162E-04
4.30362261E-01  1.07688680E-03  1.04033051E-04
4.31567420E-01  1.09911822E-03  1.04054844E-04
4.32772579E-01  1.05818026E-03  1.04065845E-04
4.33977738E-01  1.07181109E-03  1.03837415E-04
4.35182896E-01  1.11054927E-03  1.04006391E-04
4.36388055E-01  1.06675662E-03  1.03905064E-04
4.37593214E-01  8.80699977E-04  1.03544106E-04
4.38798373E-01  1.10130198E-03  1.03077129E-04
4.40003532E-01  9.60892439E-04  1.03023800E-04
4.41208691E-01  9.94925573E-04  1.02647825E-04
4.42413850E-01  1.03331059E-03  1.02472934E-04


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 1093.0,
#        "Beam_Center_Y": 2069.0,
#        "Detector Tilt": 0.0,
#        "Detector Tilt Plane Rotation": 0.0,
#        "Detector_X_Pixel_Size": 75.0,
#        "Detector_Y_Pixel_Size": 75.0,
#        "Integration Method": "nosplit_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 1781.0,
#        "Wavelength (A)": 1.0937797326179362
#    },
#    "config_file": "/nfs/chess/daq/2024-1/id7a/Pollack_02_02_24/SAXS_02_02_24.cfg",
#    "counters": {
#        "I1": "0",
#        "I2": "0",
#        "I3": "0",
#        "Seconds": "1"
#    },
#    "filename": "R_rU30+PR30, 250uM, 600mM NaCl, 5min",
#    "history": {
#        "linear_binning": {
#            "final_points": 362,
#            "initial_file": [
#                "rU30+PR30, 250uM, 600mM NaCl, 5min",
#                {
#                    "subtraction": {
#                        "initial_file": [
#                            "A_RNAPR30_0sucrose_8_data_000001_00001",
#                            {
#                                "averaged_files": [
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000001_00001.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000002_00002.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000003_00003.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000004_00004.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000005_00005.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000006_00006.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000007_00007.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000008_00008.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000009_00009.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000010_00010.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000011_00011.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000012_00012.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000013_00013.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000014_00014.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000015_00015.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000016_00016.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000017_00017.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000018_00018.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000019_00019.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000020_00020.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000021_00021.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000022_00022.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000023_00023.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000023_00023.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000024_00024.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000025_00025.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000026_00026.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000027_00027.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000028_00028.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000029_00029.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000030_00030.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000031_00031.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000032_00032.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000033_00033.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000034_00034.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000035_00035.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000036_00036.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000037_00037.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000038_00038.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000039_00039.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000040_00040.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000041_00041.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000042_00042.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000043_00043.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000044_00044.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000046_00046.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000047_00047.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000048_00048.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000049_00049.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000050_00050.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000051_00051.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000052_00052.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000053_00053.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000055_00055.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000056_00056.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000057_00057.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000058_00058.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000059_00059.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000061_00061.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000062_00062.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000063_00063.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000065_00065.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000067_00067.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000070_00070.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000072_00072.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000073_00073.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000074_00074.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000075_00075.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000076_00076.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000077_00077.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000082_00082.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000083_00083.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000084_00084.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000085_00085.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000088_00088.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000089_00089.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000090_00090.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000093_00093.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000094_00094.h5"
#                                    ],
#                                    [
#                                        "RNAPR30_0sucrose_8_data_000096_00096.h5"
#                                    ]
#                                ]
#                            }
#                        ],
#                        "subtracted_file": [
